5.608590000000000373e+02,2.101860000000000070e+02,6.548150000000000546e+02,2.121040000000000134e+02,6.040009999999999764e+02,2.551289999999999907e+02,5.921589999999999918e+02,3.511299999999999955e+02,5.333869999999999436e+02,4.159069999999999823e+02,7.057720000000000482e+02,1.748410000000000082e+02,7.920850000000000364e+02,2.356220000000000141e+02,8.232770000000000437e+02,3.355520000000000209e+02,7.018669999999999618e+02,4.021070000000000277e+02,7.057730000000000246e+02,5.372740000000000009e+02,6.999450000000000500e+02,6.686290000000000191e+02,7.880140000000000100e+02,3.825199999999999818e+02,8.116059999999999945e+02,5.118949999999999818e+02,8.155140000000000100e+02,6.509260000000000446e+02
5.628049999999999500e+02,2.102119999999999891e+02,6.568099999999999454e+02,2.121090000000000089e+02,6.059160000000000537e+02,2.551850000000000023e+02,5.999360000000000355e+02,3.511870000000000118e+02,5.392809999999999491e+02,4.159300000000000068e+02,7.077359999999999900e+02,1.748350000000000080e+02,7.920560000000000400e+02,2.336359999999999957e+02,8.233830000000000382e+02,3.355810000000000173e+02,7.018680000000000518e+02,4.021399999999999864e+02,7.077649999999999864e+02,5.372880000000000109e+02,6.999220000000000255e+02,6.705019999999999527e+02,7.880529999999999973e+02,3.825369999999999777e+02,8.115950000000000273e+02,5.138170000000000073e+02,8.154959999999999809e+02,6.509420000000000073e+02
5.666449999999999818e+02,2.101939999999999884e+02,6.587920000000000300e+02,2.120709999999999980e+02,6.078709999999999809e+02,2.551239999999999952e+02,6.019349999999999454e+02,3.532259999999999991e+02,5.431739999999999782e+02,4.178310000000000173e+02,7.077670000000000528e+02,1.748290000000000077e+02,7.920700000000000500e+02,2.336049999999999898e+02,8.234489999999999554e+02,3.355670000000000073e+02,7.057609999999999673e+02,4.021379999999999768e+02,7.077580000000000382e+02,5.372930000000000064e+02,6.999199999999999591e+02,6.705130000000000337e+02,7.899360000000000355e+02,3.825199999999999818e+02,8.096390000000000100e+02,5.157849999999999682e+02,8.155040000000000191e+02,6.509450000000000500e+02
5.666609999999999445e+02,2.101690000000000111e+02,6.626269999999999527e+02,2.120320000000000107e+02,6.136820000000000164e+02,2.512789999999999964e+02,6.020140000000000100e+02,3.531449999999999818e+02,5.471250000000000000e+02,4.197269999999999754e+02,7.096739999999999782e+02,1.729339999999999975e+02,7.920689999999999600e+02,2.316500000000000057e+02,8.252910000000000537e+02,3.373949999999999818e+02,7.057640000000000100e+02,4.021639999999999873e+02,7.038559999999999945e+02,5.372530000000000427e+02,6.999180000000000064e+02,6.705289999999999964e+02,7.880869999999999891e+02,3.825179999999999723e+02,8.096680000000000064e+02,5.157509999999999764e+02,8.155059999999999718e+02,6.509560000000000173e+02
5.685760000000000218e+02,2.101419999999999959e+02,6.626630000000000109e+02,2.120480000000000018e+02,6.137269999999999754e+02,2.532589999999999861e+02,6.038740000000000236e+02,3.531209999999999809e+02,5.509679999999999609e+02,4.197219999999999800e+02,7.096749999999999545e+02,1.728940000000000055e+02,7.920839999999999463e+02,2.316719999999999970e+02,8.253170000000000073e+02,3.355319999999999823e+02,7.077770000000000437e+02,4.040980000000000132e+02,7.077350000000000136e+02,5.391849999999999454e+02,6.999180000000000064e+02,6.705420000000000300e+02,7.899809999999999945e+02,3.844870000000000232e+02,8.115990000000000464e+02,5.215660000000000309e+02,8.155049999999999955e+02,6.509700000000000273e+02
5.705289999999999964e+02,2.101419999999999959e+02,6.645599999999999454e+02,2.120149999999999864e+02,6.156749999999999545e+02,2.512800000000000011e+02,6.038819999999999482e+02,3.530939999999999941e+02,5.490339999999999918e+02,4.197850000000000250e+02,7.097089999999999463e+02,1.729070000000000107e+02,7.958840000000000146e+02,2.336659999999999968e+02,8.253650000000000091e+02,3.374180000000000064e+02,7.097019999999999982e+02,4.021510000000000105e+02,7.077559999999999718e+02,5.353300000000000409e+02,6.999089999999999918e+02,6.705470000000000255e+02,7.900380000000000109e+02,3.844839999999999804e+02,8.155149999999999864e+02,5.177150000000000318e+02,8.154909999999999854e+02,6.509489999999999554e+02
5.725209999999999582e+02,2.101430000000000007e+02,6.646169999999999618e+02,2.101930000000000121e+02,6.175439999999999827e+02,2.493259999999999934e+02,6.039020000000000437e+02,3.530790000000000077e+02,5.490860000000000127e+02,4.197839999999999918e+02,7.116019999999999754e+02,1.728739999999999952e+02,7.978640000000000327e+02,2.375120000000000005e+02,8.253700000000000045e+02,3.355840000000000032e+02,7.096920000000000073e+02,4.001949999999999932e+02,7.115570000000000164e+02,5.353700000000000045e+02,6.999260000000000446e+02,6.705380000000000109e+02,7.900289999999999964e+02,3.825579999999999927e+02,8.135560000000000400e+02,5.157619999999999436e+02,8.155109999999999673e+02,6.509500000000000455e+02
5.726150000000000091e+02,2.100869999999999891e+02,6.646620000000000346e+02,2.120209999999999866e+02,6.175439999999999827e+02,2.493319999999999936e+02,6.039099999999999682e+02,3.530720000000000027e+02,5.490879999999999654e+02,4.197690000000000055e+02,7.116649999999999636e+02,1.748209999999999980e+02,8.018020000000000209e+02,2.375469999999999970e+02,8.272559999999999718e+02,3.354990000000000236e+02,7.116240000000000236e+02,4.001779999999999973e+02,7.097190000000000509e+02,5.314289999999999736e+02,6.999439999999999600e+02,6.686240000000000236e+02,7.901019999999999754e+02,3.825559999999999832e+02,8.154919999999999618e+02,5.137880000000000109e+02,8.154900000000000091e+02,6.509339999999999691e+02
5.726029999999999518e+02,2.100889999999999986e+02,6.647110000000000127e+02,2.120070000000000050e+02,6.176000000000000227e+02,2.493280000000000030e+02,6.039120000000000346e+02,3.530779999999999745e+02,5.490760000000000218e+02,4.197610000000000241e+02,7.117110000000000127e+02,1.729019999999999868e+02,8.037509999999999764e+02,2.375840000000000032e+02,8.291970000000000027e+02,3.354490000000000123e+02,7.116259999999999764e+02,4.001999999999999886e+02,7.077690000000000055e+02,5.353540000000000418e+02,6.999510000000000218e+02,6.686150000000000091e+02,7.919550000000000409e+02,3.825649999999999977e+02,8.135199999999999818e+02,5.157329999999999472e+02,8.155059999999999718e+02,6.509400000000000546e+02
5.725700000000000500e+02,2.101100000000000136e+02,6.665460000000000491e+02,2.120339999999999918e+02,6.176029999999999518e+02,2.493309999999999889e+02,6.039170000000000300e+02,3.530720000000000027e+02,5.509589999999999463e+02,4.197780000000000200e+02,7.135779999999999745e+02,1.748429999999999893e+02,8.037659999999999627e+02,2.375800000000000125e+02,8.311349999999999909e+02,3.355000000000000000e+02,7.117229999999999563e+02,4.021100000000000136e+02,7.097089999999999463e+02,5.353350000000000364e+02,6.999629999999999654e+02,6.686059999999999945e+02,7.920620000000000118e+02,3.844549999999999841e+02,8.135339999999999918e+02,5.177100000000000364e+02,8.155170000000000528e+02,6.509450000000000500e+02
