2.767119999999999891e+02,1.924300000000000068e+02,2.356179999999999950e+02,2.180000000000000000e+02,2.140759999999999934e+02,2.140080000000000098e+02,1.905689999999999884e+02,2.905380000000000109e+02,2.591850000000000023e+02,2.864560000000000173e+02,2.570539999999999736e+02,2.257009999999999934e+02,2.434579999999999984e+02,2.767730000000000246e+02,2.767950000000000159e+02,3.041050000000000182e+02,2.121059999999999945e+02,3.707579999999999814e+02,2.256910000000000025e+02,4.784990000000000236e+02,2.121589999999999918e+02,5.705650000000000546e+02,2.551930000000000121e+02,3.687980000000000018e+02,2.747470000000000141e+02,4.629250000000000114e+02,2.278629999999999995e+02,5.353189999999999600e+02
2.787339999999999804e+02,1.885409999999999968e+02,2.394519999999999982e+02,2.159939999999999998e+02,2.121599999999999966e+02,2.120399999999999920e+02,1.905480000000000018e+02,2.884379999999999882e+02,2.610439999999999827e+02,2.787250000000000227e+02,2.590860000000000127e+02,2.238480000000000132e+02,2.532119999999999891e+02,2.806440000000000055e+02,2.885670000000000073e+02,3.061589999999999918e+02,2.120209999999999866e+02,3.668829999999999814e+02,2.199530000000000030e+02,4.765230000000000246e+02,2.121519999999999868e+02,5.705689999999999600e+02,2.571720000000000255e+02,3.649130000000000109e+02,2.786899999999999977e+02,4.609479999999999791e+02,2.413940000000000055e+02,5.313959999999999582e+02
2.806329999999999814e+02,1.806959999999999980e+02,2.414279999999999973e+02,2.120829999999999984e+02,2.159970000000000141e+02,2.081539999999999964e+02,1.905600000000000023e+02,2.845450000000000159e+02,2.630439999999999827e+02,2.767420000000000186e+02,2.610539999999999736e+02,2.179910000000000139e+02,2.571850000000000023e+02,2.767250000000000227e+02,2.904440000000000168e+02,3.061850000000000023e+02,2.120120000000000005e+02,3.668960000000000150e+02,2.160420000000000016e+02,4.784730000000000132e+02,2.121939999999999884e+02,5.706860000000000355e+02,2.591779999999999973e+02,3.629700000000000273e+02,2.865000000000000000e+02,4.609519999999999982e+02,2.551169999999999902e+02,5.490299999999999727e+02
2.845500000000000114e+02,1.767880000000000109e+02,2.434410000000000025e+02,2.101459999999999866e+02,2.160180000000000007e+02,2.061899999999999977e+02,1.904830000000000041e+02,2.767749999999999773e+02,2.591979999999999791e+02,2.748620000000000232e+02,2.727579999999999814e+02,2.140409999999999968e+02,2.727710000000000150e+02,2.727509999999999764e+02,3.021779999999999973e+02,3.159230000000000018e+02,2.121320000000000050e+02,3.687780000000000200e+02,2.140180000000000007e+02,4.766360000000000241e+02,2.140049999999999955e+02,5.706309999999999718e+02,2.669470000000000027e+02,3.648940000000000055e+02,2.884169999999999732e+02,4.648570000000000277e+02,2.708589999999999804e+02,5.588769999999999527e+02
2.865450000000000159e+02,1.670999999999999943e+02,2.473199999999999932e+02,2.100689999999999884e+02,2.218400000000000034e+02,2.003329999999999984e+02,1.904830000000000041e+02,2.748770000000000095e+02,2.591480000000000246e+02,2.748399999999999750e+02,2.747559999999999718e+02,2.140360000000000014e+02,2.747069999999999936e+02,2.727320000000000277e+02,3.040620000000000118e+02,3.061449999999999818e+02,2.179780000000000086e+02,3.688199999999999932e+02,2.140130000000000052e+02,4.784619999999999891e+02,2.122040000000000077e+02,5.706470000000000482e+02,2.727409999999999854e+02,3.667880000000000109e+02,2.885430000000000064e+02,4.726059999999999945e+02,2.884130000000000109e+02,5.765069999999999482e+02
2.865629999999999882e+02,1.631169999999999902e+02,2.570790000000000077e+02,2.100459999999999923e+02,2.257119999999999891e+02,1.983750000000000000e+02,1.904929999999999950e+02,2.747970000000000255e+02,2.591539999999999964e+02,2.748170000000000073e+02,2.884119999999999777e+02,2.140229999999999961e+02,2.845869999999999891e+02,2.708020000000000209e+02,3.041899999999999977e+02,2.982520000000000095e+02,2.218629999999999995e+02,3.687869999999999777e+02,2.140699999999999932e+02,4.784909999999999854e+02,2.140389999999999873e+02,5.725299999999999727e+02,2.748159999999999741e+02,3.668369999999999891e+02,2.943770000000000095e+02,4.766100000000000136e+02,3.041279999999999859e+02,5.902519999999999527e+02
2.884739999999999895e+02,1.629970000000000141e+02,2.590849999999999795e+02,2.081690000000000111e+02,2.258340000000000032e+02,1.983629999999999995e+02,1.924269999999999925e+02,2.748070000000000164e+02,2.610280000000000200e+02,2.748140000000000214e+02,2.905269999999999868e+02,2.121279999999999859e+02,2.885079999999999814e+02,2.650140000000000100e+02,3.139519999999999982e+02,3.021700000000000159e+02,2.238240000000000123e+02,3.707919999999999732e+02,2.160329999999999870e+02,4.784990000000000236e+02,2.140430000000000064e+02,5.725700000000000500e+02,2.806659999999999968e+02,3.688330000000000268e+02,3.021499999999999773e+02,4.805040000000000191e+02,3.198410000000000082e+02,6.018719999999999573e+02
2.923709999999999809e+02,1.552609999999999957e+02,2.688729999999999905e+02,2.100360000000000014e+02,2.297199999999999989e+02,1.965039999999999907e+02,1.925120000000000005e+02,2.748799999999999955e+02,2.630070000000000050e+02,2.748079999999999927e+02,3.040960000000000036e+02,2.141210000000000093e+02,2.982860000000000014e+02,2.727509999999999764e+02,3.217440000000000282e+02,3.022239999999999895e+02,2.277090000000000032e+02,3.746789999999999736e+02,2.238779999999999859e+02,4.805190000000000055e+02,2.140469999999999970e+02,5.706069999999999709e+02,2.884519999999999982e+02,3.727099999999999795e+02,3.060740000000000123e+02,4.883179999999999836e+02,3.315419999999999732e+02,6.038640000000000327e+02
3.021259999999999764e+02,1.494809999999999945e+02,2.728790000000000191e+02,2.081330000000000098e+02,2.355620000000000118e+02,1.964459999999999980e+02,1.943830000000000098e+02,2.747970000000000255e+02,2.669309999999999832e+02,2.748389999999999986e+02,3.100480000000000018e+02,2.121500000000000057e+02,3.158890000000000100e+02,2.728399999999999750e+02,3.375310000000000059e+02,3.119850000000000136e+02,2.297690000000000055e+02,3.824820000000000277e+02,2.277379999999999995e+02,4.863770000000000095e+02,2.198909999999999911e+02,5.705040000000000191e+02,2.943999999999999773e+02,3.805649999999999977e+02,3.119909999999999854e+02,4.941999999999999886e+02,3.355099999999999909e+02,6.137000000000000455e+02
3.060760000000000218e+02,1.474910000000000139e+02,2.787280000000000086e+02,2.022630000000000052e+02,2.415149999999999864e+02,1.944799999999999898e+02,1.984139999999999873e+02,2.747479999999999905e+02,2.708039999999999736e+02,2.747749999999999773e+02,3.198389999999999986e+02,2.101899999999999977e+02,3.276840000000000259e+02,2.728129999999999882e+02,3.532350000000000136e+02,3.198709999999999809e+02,2.433760000000000048e+02,3.785790000000000077e+02,2.336630000000000109e+02,4.844180000000000064e+02,2.238340000000000032e+02,5.666660000000000537e+02,3.060450000000000159e+02,3.727099999999999795e+02,3.217780000000000200e+02,4.961340000000000146e+02,3.374950000000000045e+02,6.254640000000000555e+02
