5.942921638488769531e-01,3.353055530124240402e-01,6.570054531097412331e-01,4.196333143446180358e-01,6.432906150817870872e-01,4.278444502088758483e-01,6.309757709503174272e-01,5.556958516438802453e-01,6.049788951873779075e-01,6.510208129882812944e-01,6.693031311035155806e-01,4.007597181532118191e-01,6.570437431335449663e-01,5.585680643717447769e-01,6.049687385559081587e-01,6.645444234212239953e-01,6.554812431335449441e-01,6.646027882893880134e-01,5.514148235321044700e-01,7.109652625189887276e-01,5.574992179870605913e-01,9.203736199273003793e-01,6.845656394958495872e-01,6.835750155978732590e-01,5.544750213623046431e-01,7.243833753797742636e-01,5.590914249420165794e-01,9.448610941569010047e-01
5.788890838623046431e-01,2.102555592854817579e-01,5.789226531982422097e-01,3.135555479261610268e-01,5.391687393188476785e-01,3.109166675143771874e-01,5.238664150238037109e-01,4.115722232394748437e-01,5.208703041076659934e-01,5.149277581108940849e-01,6.156991958618164285e-01,3.136236190795898549e-01,6.263538837432861550e-01,4.223444620768229130e-01,6.279171943664551003e-01,5.150138854980468306e-01,5.498515605926513894e-01,5.231402926974826340e-01,5.453132629394531472e-01,6.863889058430989731e-01,5.467906475067139116e-01,8.388721889919704688e-01,6.019289016723632368e-01,5.204485999213324110e-01,5.988452911376953569e-01,6.836208343505859597e-01,5.865929603576660600e-01,8.388944837782118524e-01
5.605703353881835715e-01,2.101694530910915848e-01,5.575633049011230469e-01,2.946986092461479911e-01,5.192242145538330522e-01,2.919194539388020870e-01,4.687695503234863281e-01,2.564791573418511161e-01,4.197710990905761941e-01,2.046680450439453125e-01,6.003437519073486772e-01,2.999930487738715068e-01,6.508648395538330078e-01,2.754819446139865624e-01,7.014085769653319868e-01,2.292388916015624944e-01,5.315328121185303178e-01,5.203708224826388840e-01,5.315398216247558816e-01,6.863222334120008261e-01,5.314617156982421875e-01,8.360153198242187278e-01,5.820414066314697488e-01,5.231097327338324332e-01,5.804320335388183372e-01,6.864208221435547097e-01,5.697765827178955522e-01,8.414819505479600448e-01
3.386499881744384766e-01,2.048680623372395870e-01,3.707632780075073020e-01,2.917555491129557033e-01,3.524312496185302845e-01,2.946499930487738728e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.860625028610229492e-01,2.781958262125651116e-01,3.891734361648559459e-01,3.843708462185330132e-01,3.799484491348266713e-01,4.959708319769965401e-01,3.477773427963256614e-01,5.094999949137369866e-01,3.493195295333862416e-01,6.673375023735894640e-01,3.554531335830688477e-01,8.169777764214409821e-01,3.722734451293945312e-01,5.094680362277560493e-01,3.616671800613403542e-01,6.808680640326605360e-01,3.616554737091064453e-01,8.332430521647135047e-01
4.289288997650146373e-01,2.183388815985785603e-01,4.671874999999999778e-01,2.917513953314886943e-01,4.841187477111816295e-01,2.999986012776692523e-01,4.948265552520751953e-01,4.170249938964843972e-01,4.978460788726806752e-01,5.095777723524305136e-01,4.457984447479247936e-01,2.755611207750108260e-01,3.876749992370605580e-01,3.652902815077039844e-01,3.478484392166137917e-01,4.225499894883897323e-01,4.717523574829101674e-01,5.285055372450087052e-01,4.412062644958495983e-01,6.836555480957031694e-01,4.458257675170898549e-01,8.251416524251301565e-01,4.457343578338622825e-01,5.312486012776692634e-01,4.396867275238037220e-01,6.864402770996094194e-01,4.396890640258789285e-01,8.415472242567274552e-01
5.681414127349853072e-01,2.102666642930772489e-01,5.651351451873779519e-01,3.134486092461479800e-01,5.238828182220458540e-01,3.107958263821072320e-01,5.101281166076659934e-01,4.115194532606336608e-01,5.084851741790771262e-01,5.123611026340060270e-01,6.034140586853027344e-01,3.135263866848415626e-01,6.095484256744384544e-01,4.142861260308159932e-01,6.095695495605468750e-01,5.123347388373480360e-01,5.329781055450439897e-01,5.231235928005641966e-01,5.315429687499999556e-01,6.863569471571180358e-01,5.315148353576659712e-01,8.361361185709635935e-01,5.820585727691650613e-01,5.258360968695746651e-01,5.804695129394531472e-01,6.864513821072049105e-01,5.697976589202881081e-01,8.361500210232204466e-01
4.749039173126220481e-01,2.291388829549153572e-01,4.351265430450439453e-01,2.999680625067817075e-01,4.304539203643799050e-01,2.944902843899196987e-01,4.366093635559081809e-01,3.925138685438367969e-01,4.717765808105468528e-01,4.959500206841362946e-01,4.458148479461669922e-01,3.107916726006401675e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.351265430450439453e-01,5.285791609022352233e-01,4.426929473876953236e-01,6.808652665879991739e-01,3.861695289611816184e-01,7.925416734483506920e-01,4.473461151123047097e-01,5.258486005995008927e-01,4.534070491790771484e-01,6.835819244384765403e-01,4.472523212432861217e-01,8.332667032877604241e-01
5.942234516143798384e-01,1.857583363850911495e-01,5.942008018493651900e-01,2.973361121283636943e-01,5.544765472412109819e-01,2.946291605631510269e-01,5.376336097717284712e-01,4.142555660671657924e-01,5.331078052520752397e-01,5.123069339328342187e-01,6.340265750885010210e-01,2.999638875325520981e-01,6.433125019073486772e-01,4.034680684407552231e-01,6.432429790496826394e-01,5.123347388373480360e-01,5.621226787567138450e-01,5.285527971055772323e-01,5.590484142303466797e-01,6.972402784559461608e-01,5.575757980346679465e-01,8.550971984863281472e-01,6.171820163726806641e-01,5.313125186496310270e-01,6.110695362091064231e-01,6.945236206054687944e-01,5.988562583923340288e-01,8.523722330729166519e-01
4.549554824829101785e-01,4.005791558159721988e-01,5.101124763488769087e-01,3.298999998304579240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.085586071014404075e-01,3.163527806599935044e-01,5.437523365020752175e-01,4.496847364637586719e-01,5.575086116790771706e-01,5.884666866726345757e-01,6.355804920196532759e-01,5.176736195882161162e-01,5.927359580993651900e-01,7.435278150770399108e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.126023292541503684e-01,5.475958506266276338e-01,5.468437671661376953e-01,7.245263841417101114e-01,5.590570449829102007e-01,9.394721984863281250e-01
7.304859161376953125e-01,2.292152828640408035e-01,6.922578334808349165e-01,2.918708377414279687e-01,6.937117099761962447e-01,2.918625089857313504e-01,7.105734348297119141e-01,4.033638848198784488e-01,7.396195411682129350e-01,5.123069339328342187e-01,6.922124862670898660e-01,2.918041653103298771e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.029171943664550559e-01,5.258013831244574554e-01,7.136179924011230025e-01,7.054694281684027457e-01,6.983328342437744585e-01,8.604597303602430358e-01,6.998656272888184038e-01,5.285041809082031694e-01,6.952781200408935103e-01,6.865041520860459823e-01,6.523695468902588335e-01,7.788666619194878349e-01
5.345585823059082475e-01,4.361027611626518974e-01,6.095788955688477007e-01,4.497152964274088727e-01,6.034546852111816184e-01,4.633013831244574554e-01,6.171500205993651900e-01,5.721305423312716965e-01,5.958015441894530806e-01,6.564694298638238390e-01,6.172078132629394975e-01,4.415139092339409599e-01,6.310039043426514116e-01,5.721347384982639062e-01,5.942710876464843972e-01,6.835527631971570761e-01,6.585398674011230247e-01,6.673472086588542185e-01,5.574843883514404297e-01,6.945458306206597765e-01,5.590242385864258035e-01,9.204416910807291519e-01,6.784273624420166238e-01,6.918805440266927453e-01,5.544132709503173384e-01,7.271013895670572769e-01,5.621117115020751731e-01,9.449263678656684151e-01
5.804835796356201394e-01,2.047527737087673494e-01,5.804163932800292525e-01,3.108180575900607590e-01,5.421562671661377397e-01,3.027486165364583481e-01,5.284140586853027788e-01,4.115750206841362613e-01,5.222992420196532759e-01,5.176763746473523886e-01,6.172523498535156250e-01,3.108513938056098325e-01,6.294265747070312278e-01,4.142638736300998104e-01,6.293984413146972434e-01,5.123611026340060270e-01,5.498421669006348100e-01,5.231013827853732145e-01,5.452812671661376731e-01,6.863138834635417185e-01,5.453617095947265181e-01,8.414625379774305358e-01,6.034601688385009544e-01,5.231458452012803795e-01,6.003836154937743919e-01,6.836569468180339060e-01,5.881226539611816850e-01,8.387361314561632142e-01
8.009062767028808372e-01,2.102291742960611942e-01,7.993515491485595481e-01,3.108361138237847321e-01,7.672124862670898215e-01,2.945736143324110268e-01,7.534664154052734819e-01,4.061513688829210267e-01,7.640804767608642134e-01,5.311736212836370985e-01,8.254297256469727007e-01,3.164027743869357590e-01,8.375702857971191184e-01,4.224055396185981137e-01,8.392031669616699663e-01,5.258319430881076562e-01,7.840390682220459428e-01,5.312180413140190627e-01,7.779898643493652344e-01,6.999722374810113390e-01,7.671812534332275169e-01,8.577000088161892410e-01,8.253671646118163618e-01,5.312069363064235716e-01,8.207734107971191850e-01,6.918874952528212274e-01,8.009140968322754350e-01,8.306388854980468750e-01
6.325515747070312722e-01,1.884874979654947991e-01,6.172718524932860884e-01,2.973097271389431584e-01,5.804132938385009322e-01,2.755652745564778905e-01,5.437812328338622603e-01,3.734777662489149330e-01,5.084968566894531028e-01,4.687041812472872993e-01,6.555289268493652566e-01,3.190444522433810715e-01,6.569921970367431641e-01,4.279722425672742858e-01,6.524031162261962891e-01,5.340888977050781694e-01,5.436843872070312722e-01,4.931847042507595535e-01,4.626539230346679576e-01,5.639861212836371207e-01,3.937171936035156472e-01,6.319625006781683929e-01,5.972953319549560991e-01,5.340652889675564507e-01,5.881531238555908203e-01,6.864236195882161828e-01,5.712960720062255637e-01,8.415139092339409821e-01
6.784046649932861106e-01,2.047208362155490402e-01,7.075156211853027566e-01,2.946763992309570090e-01,6.906531333923340288e-01,3.162263870239258035e-01,6.646500110626221147e-01,3.979972415500216965e-01,6.202531337738037553e-01,4.659264034695095313e-01,7.274093627929687500e-01,2.756222195095486271e-01,7.534452915191650613e-01,3.817263709174262276e-01,7.656383037567138228e-01,5.095236036512587052e-01,7.227890491485595703e-01,5.339652591281467409e-01,7.167328357696532981e-01,6.836194356282552231e-01,7.657351493835449219e-01,8.171111212836371651e-01,7.029390811920166460e-01,5.367277781168620088e-01,6.800492286682129350e-01,7.054347144232855360e-01,6.677945137023926225e-01,8.767805311414930136e-01
3.432468652725219616e-01,2.129555596245659710e-01,3.723812580108642467e-01,2.972986009385850670e-01,3.615656137466430886e-01,3.082000096638997655e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.860343694686889648e-01,2.917499966091580132e-01,3.861484289169311301e-01,3.952805413140190738e-01,3.784468650817870983e-01,5.013527764214409377e-01,3.493226528167724387e-01,5.122222052680120985e-01,3.539695262908935658e-01,6.646069420708550224e-01,3.600140571594238059e-01,8.142652723524305136e-01,3.723031282424926758e-01,5.122194502088758261e-01,3.723406314849853627e-01,6.701152801513672319e-01,3.723843812942504994e-01,8.278972201877170534e-01
5.574546813964843528e-01,2.102583355373806306e-01,5.590242385864258035e-01,3.134874979654947991e-01,5.207390785217285156e-01,3.109152687920464508e-01,5.085702896118163840e-01,4.115430619981553795e-01,5.069882869720458984e-01,5.176874796549478797e-01,5.958062648773193581e-01,3.135013792249891629e-01,6.080296993255615012e-01,4.197152879503038281e-01,6.080078125000000222e-01,5.149514092339410043e-01,5.315101623535156694e-01,5.204152848985460489e-01,5.314515590667724387e-01,6.863402896457247993e-01,5.314960956573486772e-01,8.360680474175347099e-01,5.819562435150146262e-01,5.230930752224391966e-01,5.789062499999999556e-01,6.863458421495225448e-01,5.697562694549560547e-01,8.388486226399739509e-01
3.478296756744384544e-01,2.076458401150173549e-01,3.493585824966430886e-01,3.027236090766058929e-01,3.141335964202880970e-01,3.054763793945312611e-01,3.003570318222045787e-01,4.169541676839192967e-01,2.988031148910522683e-01,5.123541514078776560e-01,3.860734462738036887e-01,2.973305596245659488e-01,3.982687473297119030e-01,4.033472273084852677e-01,3.921859264373779297e-01,5.067152659098307366e-01,3.157093763351440652e-01,5.150013817681207140e-01,3.157203197479248047e-01,6.808569590250651560e-01,3.202882766723632590e-01,8.115347120496961830e-01,3.631320238113403542e-01,5.150263892279730582e-01,3.646687507629394753e-01,6.782416873508029243e-01,3.845304727554321178e-01,8.360277811686197547e-01
5.009140491485595259e-01,9.872888988918727959e-02,4.488601684570312500e-01,1.828708436754014621e-01,3.952867269515991100e-01,1.667152828640408035e-01,3.508976459503173606e-01,3.217666625976562389e-01,3.493664026260375755e-01,4.849764082166883594e-01,5.084898471832275391e-01,1.858402676052517410e-01,5.207195281982421875e-01,3.381541570027669086e-01,5.193211078643799050e-01,4.658472273084852677e-01,3.968382835388183372e-01,5.150097317165798216e-01,3.723413944244384766e-01,7.461764017740885047e-01,3.477460861206054799e-01,9.612361484103733034e-01,4.825070381164550670e-01,5.231513977050781250e-01,4.779445171356201394e-01,7.461500379774305136e-01,4.718054771423340066e-01,9.477277967664931024e-01
3.539804697036743053e-01,2.263805601331922712e-01,3.340578079223632812e-01,3.081263860066731919e-01,3.004257917404175027e-01,2.973611195882161495e-01,2.866320371627807395e-01,4.062249925401475448e-01,2.911960840225219505e-01,5.150388929578992858e-01,3.616234302520752175e-01,3.134833229912651897e-01,3.661789178848266491e-01,4.034041510687934040e-01,3.708195209503173939e-01,4.986250135633680802e-01,3.126226663589477539e-01,5.123013814290364731e-01,3.127093791961669811e-01,6.673611111111110716e-01,3.142140626907348744e-01,8.061319139268663392e-01,3.554882764816283958e-01,5.122458140055338172e-01,3.585585832595825084e-01,6.618708292643229463e-01,3.493617296218872181e-01,8.034152560763888618e-01
3.508843660354614147e-01,2.265736050075954910e-01,3.600164175033569447e-01,3.137041727701823102e-01,3.248140573501586692e-01,3.163736131456162948e-01,3.111453056335449219e-01,4.223694271511501674e-01,3.095788955688476562e-01,5.122652689615885269e-01,3.952374935150146373e-01,3.134916729397244084e-01,4.044445514678954856e-01,4.088416629367404576e-01,3.967656135559082253e-01,5.040763854980468972e-01,3.279726505279541016e-01,5.150013817681207140e-01,3.371109485626220814e-01,6.646666632758246873e-01,3.447531223297118919e-01,8.060985989040798660e-01,3.738687515258788951e-01,5.176541646321614065e-01,3.738773345947265514e-01,6.645139058430989953e-01,3.723124980926513783e-01,8.034263610839843528e-01
5.804640769958495650e-01,2.075722164577908091e-01,5.804781436920165572e-01,3.134972254435221539e-01,5.436687469482421875e-01,3.107861200968424220e-01,5.284390449523925781e-01,4.142597198486328014e-01,5.238249778747559038e-01,5.123541514078776560e-01,6.172616958618164507e-01,3.135944366455077903e-01,6.294445514678954634e-01,4.197235955132378460e-01,6.294515609741211382e-01,5.150277879503037948e-01,5.514187335968017134e-01,5.231430477566189063e-01,5.467741966247559038e-01,6.864097171359592187e-01,5.453625202178955522e-01,8.388208177354600226e-01,6.049038887023925337e-01,5.258583492702908480e-01,6.003773212432861328e-01,6.862902747260199998e-01,5.881398200988769975e-01,8.387319776746962052e-01
5.636070251464844194e-01,2.320888943142360994e-01,6.019242286682129350e-01,2.944819344414604800e-01,5.957718849182128684e-01,2.945652855767144085e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.064304828643798384e-01,2.918013890584310044e-01,5.835976600646972656e-01,4.034041510687934040e-01,5.590945243835448997e-01,5.095291561550564507e-01,5.927226543426513672e-01,5.176666683620876341e-01,5.804757595062255415e-01,6.918138715955945983e-01,5.820437431335448997e-01,8.415305243598090179e-01,5.942773342132567915e-01,5.149916754828558485e-01,5.804312705993652788e-01,6.891624874538845313e-01,6.309890747070312500e-01,7.952444288465712052e-01
5.606039047241211382e-01,2.183375040690104241e-01,5.605648517608642356e-01,3.135402679443359264e-01,5.223171710968017578e-01,3.109388987223307144e-01,5.100523471832275613e-01,4.115791744656033257e-01,5.085289001464843306e-01,5.123166826036241739e-01,5.973398208618163618e-01,3.135986116197373996e-01,6.095523357391356978e-01,4.169625176323784599e-01,6.095984458923340288e-01,5.122069464789495985e-01,5.330046653747558816e-01,5.204277886284722765e-01,5.315461158752441406e-01,6.837333255343966965e-01,5.314820289611816850e-01,8.386597527398003127e-01,5.820890426635741965e-01,5.203805711534288392e-01,5.805343627929687722e-01,6.836277855767144418e-01,5.697953224182128462e-01,8.387028164333767410e-01
5.958117008209228294e-01,1.830097198486328181e-01,5.927328109741211160e-01,2.946388880411783817e-01,5.529117107391356978e-01,2.919513914320204240e-01,5.360914230346679465e-01,4.034500122070312500e-01,5.345468521118164062e-01,5.203833262125651116e-01,6.310546875000000444e-01,2.972486072116428124e-01,6.432882785797119363e-01,4.034569634331597321e-01,6.432515621185302956e-01,5.122264014350043082e-01,5.621289253234863503e-01,5.285235934787326784e-01,5.605648517608642356e-01,6.918486277262370088e-01,5.575624942779541238e-01,8.551347520616319198e-01,6.171812534332274947e-01,5.312805599636502007e-01,6.049578189849853516e-01,7.000305599636501563e-01,5.927187442779541238e-01,8.469833374023437722e-01
7.534835815429687944e-01,2.346694522433810659e-01,8.008203506469726562e-01,2.945597118801540626e-01,7.901953220367431419e-01,2.972708384195963394e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.069766044616699663e-01,2.918166690402560493e-01,8.131718635559082031e-01,4.007513682047526005e-01,8.024062156677246316e-01,5.123680538601345091e-01,7.794843673706054465e-01,5.340499877929687500e-01,7.656875133514404741e-01,6.890625000000000222e-01,7.534257888793944868e-01,8.360471937391492636e-01,8.176953315734862837e-01,5.366930643717447991e-01,8.253515243530273882e-01,7.000264061821831474e-01,8.252890586853027788e-01,8.415319654676649552e-01
5.192437648773193803e-01,9.585194057888454799e-02,5.621179580688476785e-01,1.829708311292860268e-01,5.712953090667725053e-01,1.856750064425998215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.544421672821044922e-01,1.775708304511176283e-01,5.558960914611816850e-01,3.245208316379123437e-01,5.315367221832275613e-01,4.878458234998914733e-01,5.605921745300292969e-01,4.904986063639322769e-01,5.498515605926513894e-01,7.271305508083767410e-01,5.574671745300292525e-01,9.149444580078125444e-01,5.360750198364258035e-01,5.040375179714626785e-01,5.529500007629394309e-01,7.299263848198784821e-01,5.590335845947265181e-01,9.421833462185329466e-01
4.014273643493652122e-01,2.265916612413194364e-01,4.366531372070312500e-01,2.918749915228949776e-01,4.595125198364257701e-01,3.000527699788411717e-01,4.733218669891357533e-01,4.196958329942491184e-01,4.794531345367431530e-01,5.122958289252387276e-01,4.182578086853027122e-01,2.863597234090169419e-01,3.616429805755615456e-01,3.787638770209418304e-01,3.157015562057495228e-01,4.441555447048611271e-01,4.473195075988769531e-01,5.204208374023437944e-01,4.089617252349853627e-01,6.727639092339410265e-01,4.044398307800293191e-01,8.224652608235677453e-01,4.182351589202880637e-01,5.258111317952474106e-01,4.411867141723632701e-01,6.836499955919054239e-01,4.825265407562255859e-01,8.387624952528212052e-01
